# SAVED: date 08/19/2014 time 16:29:42
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*01100000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
29485.000000,171.000000,78.090000,15.000000,-,16168.811798,1369.901180,-,-,-,-,-,
29657.000000,172.000000,77.058000,15.000000,-,16231.079102,1371.212244,-,-,-,-,-,
29829.000000,172.000000,76.026000,15.000000,-,16316.446304,1365.117073,-,-,-,-,-,
30000.000000,171.000000,75.000000,15.000000,-,16392.677307,1378.115892,-,-,-,-,-,
30172.000000,172.000000,73.968000,15.000000,-,16472.064972,1379.804373,-,-,-,-,-,
30343.000000,171.000000,72.942000,15.000000,-,16532.241821,1372.553587,-,-,-,-,-,
30515.000000,172.000000,71.910000,15.000000,-,16600.105286,1366.865396,-,-,-,-,-,
30702.000000,187.000000,70.788000,15.000000,-,16681.774139,1365.284681,-,-,-,-,-,
30889.000000,187.000000,69.666000,15.000000,-,16771.709442,1372.505426,-,-,-,-,-,
31077.000000,188.000000,68.538000,15.000000,-,16865.890503,1361.716270,-,-,-,-,-,
31264.000000,187.000000,67.416000,15.000000,-,16932.796478,1361.470699,-,-,-,-,-,
31451.000000,187.000000,66.294000,15.000000,-,17017.833710,1376.846552,-,-,-,-,-,
31638.000000,187.000000,65.172000,15.000000,-,17097.209930,1372.056484,-,-,-,-,-,
31825.000000,187.000000,64.050000,15.000000,-,17187.702179,1370.128632,-,-,-,-,-,
32013.000000,188.000000,62.922000,15.000000,-,17261.970520,1375.241756,-,-,-,-,-,
32200.000000,187.000000,61.800000,15.000000,-,17349.052429,1378.103971,-,-,-,-,-,
32387.000000,187.000000,60.678000,15.000000,-,17427.310944,1372.020721,-,-,-,-,-,
32574.000000,187.000000,59.556000,15.000000,-,17503.376007,1364.207029,-,-,-,-,-,
32761.000000,187.000000,58.434000,15.000000,-,17585.922241,1371.314049,-,-,-,-,-,
32917.000000,156.000000,57.498000,15.000000,-,17659.969330,1370.409966,-,-,-,-,-,
33105.000000,188.000000,56.370000,15.000000,-,17729.873657,1372.822762,-,-,-,-,-,
33292.000000,187.000000,55.248000,15.000000,-,17823.364258,1373.691320,-,-,-,-,-,
33479.000000,187.000000,54.126000,15.000000,-,17897.991180,1370.948792,-,-,-,-,-,
33666.000000,187.000000,53.004000,15.000000,-,17978.061676,1370.170593,-,-,-,-,-,
33838.000000,172.000000,51.972000,15.000000,-,18050.468445,1365.692139,-,-,-,-,-,
34025.000000,187.000000,50.850000,15.000000,-,18127.262115,1378.313303,-,-,-,-,-,
34212.000000,187.000000,49.728000,15.000000,-,18195.602417,1378.840446,-,-,-,-,-,
34384.000000,172.000000,48.696000,15.000000,-,18258.659363,1369.452000,-,-,-,-,-,
34555.000000,171.000000,47.670000,15.000000,-,18336.753845,1373.625278,-,-,-,-,-,
34727.000000,172.000000,46.638000,15.000000,-,18426.990509,1374.822855,-,-,-,-,-,
34914.000000,187.000000,45.516000,15.000000,-,18484.062195,1374.337673,-,-,-,-,-,
35086.000000,172.000000,44.484000,15.000000,-,18547.878265,1369.110823,-,-,-,-,-,
35273.000000,187.000000,43.362000,15.000000,-,18622.779846,1364.961386,-,-,-,-,-,
35460.000000,187.000000,42.240000,15.000000,-,18728.343964,1371.499777,-,-,-,-,-,
35647.000000,187.000000,41.118000,15.000000,-,18798.469543,1376.984358,-,-,-,-,-,
35819.000000,172.000000,40.086000,15.000000,-,18855.640411,1377.445459,-,-,-,-,-,
35991.000000,172.000000,39.054000,15.000000,-,18917.888641,1377.864361,-,-,-,-,-,
36178.000000,187.000000,37.932000,15.000000,-,18975.624084,1371.523619,-,-,-,-,-,
36365.000000,187.000000,36.810000,15.000000,-,19054.893494,1372.254372,-,-,-,-,-,
36552.000000,187.000000,35.688000,15.000000,-,19097.717285,1366.679907,-,-,-,-,-,
36724.000000,172.000000,34.656000,15.000000,-,19160.774231,1366.446495,-,-,-,-,-,
36927.000000,203.000000,33.438000,15.000000,-,19236.480713,1368.954897,-,-,-,-,-,
37114.000000,187.000000,32.316000,15.000000,-,19283.164978,1373.649359,-,-,-,-,-,
37285.000000,171.000000,31.290000,15.000000,-,19365.612030,1376.583099,-,-,-,-,-,
37473.000000,188.000000,30.162000,15.000000,-,19410.308838,1367.176533,-,-,-,-,-,
37644.000000,171.000000,29.136000,15.000000,-,19489.231110,1368.583918,-,-,-,-,-,
37831.000000,187.000000,28.014000,15.000000,-,19519.508362,1367.063046,-,-,-,-,-,
38003.000000,172.000000,26.982000,15.000000,-,19576.335907,1370.080709,-,-,-,-,-,
38175.000000,172.000000,25.950000,15.000000,-,19629.653931,1376.475334,-,-,-,-,-,
38362.000000,187.000000,24.828000,15.000000,-,19693.496704,1373.445749,-,-,-,-,-,
38533.000000,171.000000,23.802000,15.000000,-,19743.057251,1375.529528,-,-,-,-,-,
38721.000000,188.000000,22.674000,15.000000,-,19798.786163,1373.535633,-,-,-,-,-,
38892.000000,171.000000,21.648000,15.000000,-,19817.199707,1369.428158,-,-,-,-,-,
39079.000000,187.000000,20.526000,15.000000,-,19886.005402,1371.607542,-,-,-,-,-,
39267.000000,188.000000,19.398000,15.000000,-,19907.943726,1370.212317,-,-,-,-,-,
39454.000000,187.000000,18.276000,15.000000,-,19955.211639,1371.930838,-,-,-,-,-,
39641.000000,187.000000,17.154000,15.000000,-,20003.505707,1374.709129,-,-,-,-,-,
39813.000000,172.000000,16.122000,15.000000,-,20044.715881,1377.577066,-,-,-,-,-,
